Model_Class,Target_Loss,Status,Recommended_Backend,Supported_Search_Algs,Min_H_Constraint,Required_Direct_Args,Recommended_Config,Loss_Init_Snippet,Notes
AutoTiDE,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},relMSE(),Requires valid_loss
AutoTiDE,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},sCRPS(),Requires valid_loss
AutoTimeMixer,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},Accuracy(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},DistributionLoss(distribution='Normal'),Requires n_series (int); Requires valid_loss
AutoTimeMixer,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},GMM(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberIQLoss(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberLoss(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberMQLoss(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberQLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoTimeMixer,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},IQLoss(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAE(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAPE(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MASE(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MQLoss(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MSE(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},NBMM(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},PMM(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLayer(num_output=1),Requires n_series (int); Requires valid_loss
AutoTimeMixer,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoTimeMixer,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},RMSE(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},SMAPE(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},TukeyLoss(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},relMSE(),Requires n_series (int); Requires valid_loss
AutoTimeMixer,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},sCRPS(),Requires n_series (int); Requires valid_loss
AutoTimeXer,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},Accuracy(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},DistributionLoss(distribution='Normal'),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},GMM(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},HuberIQLoss(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},HuberLoss(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},HuberMQLoss(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},HuberQLoss(q=0.5),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},IQLoss(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},MAE(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},MAPE(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},MASE(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},MQLoss(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},MSE(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},NBMM(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},PMM(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},QuantileLayer(num_output=1),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},QuantileLoss(q=0.5),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},RMSE(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},SMAPE(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},TukeyLoss(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},relMSE(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimeXer,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",16,"{'n_series': 2, 'valid_loss': 'MAE()'}",{'patch_len': 8},sCRPS(),Requires n_series (int); Requires valid_loss; Constraint: h >= patch_len (default 16)
AutoTimesNet,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},Accuracy(),Requires valid_loss
AutoTimesNet,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},DistributionLoss(distribution='Normal'),Requires valid_loss
AutoTimesNet,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},GMM(),Requires valid_loss
AutoTimesNet,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberIQLoss(),Requires valid_loss
AutoTimesNet,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberLoss(),Requires valid_loss
AutoTimesNet,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberMQLoss(),Requires valid_loss
AutoTimesNet,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberQLoss(q=0.5),Requires valid_loss
AutoTimesNet,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},IQLoss(),Requires valid_loss
AutoTimesNet,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAE(),Requires valid_loss
AutoTimesNet,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAPE(),Requires valid_loss
AutoTimesNet,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MASE(),Requires valid_loss
AutoTimesNet,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MQLoss(),Requires valid_loss
AutoTimesNet,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MSE(),Requires valid_loss
AutoTimesNet,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},NBMM(),Requires valid_loss
AutoTimesNet,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},PMM(),Requires valid_loss
AutoTimesNet,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLayer(num_output=1),Requires valid_loss
AutoTimesNet,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLoss(q=0.5),Requires valid_loss
AutoTimesNet,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},RMSE(),Requires valid_loss
AutoTimesNet,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},SMAPE(),Requires valid_loss
AutoTimesNet,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},TukeyLoss(),Requires valid_loss
AutoTimesNet,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},relMSE(),Requires valid_loss
AutoTimesNet,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},sCRPS(),Requires valid_loss
AutoVanillaTransformer,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},Accuracy(),Requires valid_loss
AutoVanillaTransformer,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},DistributionLoss(distribution='Normal'),Requires valid_loss
AutoVanillaTransformer,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},GMM(),Requires valid_loss
AutoVanillaTransformer,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberIQLoss(),Requires valid_loss
AutoVanillaTransformer,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberLoss(),Requires valid_loss
AutoVanillaTransformer,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberMQLoss(),Requires valid_loss
AutoVanillaTransformer,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberQLoss(q=0.5),Requires valid_loss
AutoVanillaTransformer,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},IQLoss(),Requires valid_loss
AutoVanillaTransformer,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAE(),Requires valid_loss
AutoVanillaTransformer,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAPE(),Requires valid_loss
AutoVanillaTransformer,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MASE(),Requires valid_loss
AutoVanillaTransformer,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MQLoss(),Requires valid_loss
AutoVanillaTransformer,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MSE(),Requires valid_loss
AutoVanillaTransformer,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},NBMM(),Requires valid_loss
AutoVanillaTransformer,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},PMM(),Requires valid_loss
AutoVanillaTransformer,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLayer(num_output=1),Requires valid_loss
AutoVanillaTransformer,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLoss(q=0.5),Requires valid_loss
AutoVanillaTransformer,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},RMSE(),Requires valid_loss
AutoVanillaTransformer,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},SMAPE(),Requires valid_loss
AutoVanillaTransformer,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},TukeyLoss(),Requires valid_loss
AutoVanillaTransformer,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},relMSE(),Requires valid_loss
AutoVanillaTransformer,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},sCRPS(),Requires valid_loss
AutoiTransformer,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},Accuracy(),Requires n_series (int); Requires valid_loss
AutoiTransformer,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},DistributionLoss(distribution='Normal'),Requires n_series (int); Requires valid_loss
AutoiTransformer,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},GMM(),Requires n_series (int); Requires valid_loss
AutoiTransformer,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberIQLoss(),Requires n_series (int); Requires valid_loss
AutoiTransformer,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberLoss(),Requires n_series (int); Requires valid_loss
AutoiTransformer,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberMQLoss(),Requires n_series (int); Requires valid_loss
AutoiTransformer,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberQLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoiTransformer,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},IQLoss(),Requires n_series (int); Requires valid_loss
AutoiTransformer,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAE(),Requires n_series (int); Requires valid_loss
AutoiTransformer,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAPE(),Requires n_series (int); Requires valid_loss
AutoiTransformer,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MASE(),Requires n_series (int); Requires valid_loss
AutoiTransformer,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MQLoss(),Requires n_series (int); Requires valid_loss
AutoiTransformer,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MSE(),Requires n_series (int); Requires valid_loss
AutoiTransformer,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},NBMM(),Requires n_series (int); Requires valid_loss
AutoiTransformer,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},PMM(),Requires n_series (int); Requires valid_loss
AutoiTransformer,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLayer(num_output=1),Requires n_series (int); Requires valid_loss
AutoiTransformer,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoiTransformer,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},RMSE(),Requires n_series (int); Requires valid_loss
AutoiTransformer,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},SMAPE(),Requires n_series (int); Requires valid_loss
AutoiTransformer,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},TukeyLoss(),Requires n_series (int); Requires valid_loss
AutoiTransformer,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},relMSE(),Requires n_series (int); Requires valid_loss
AutoiTransformer,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},sCRPS(),Requires n_series (int); Requires valid_loss
AutoxLSTM,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},Accuracy(),Requires valid_loss
AutoxLSTM,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},DistributionLoss(distribution='Normal'),Requires valid_loss
AutoxLSTM,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},GMM(),Requires valid_loss
AutoxLSTM,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberIQLoss(),Requires valid_loss
AutoxLSTM,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberLoss(),Requires valid_loss
AutoxLSTM,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberMQLoss(),Requires valid_loss
AutoxLSTM,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberQLoss(q=0.5),Requires valid_loss
AutoxLSTM,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},IQLoss(),Requires valid_loss
AutoxLSTM,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAE(),Requires valid_loss
AutoxLSTM,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAPE(),Requires valid_loss
AutoxLSTM,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MASE(),Requires valid_loss
AutoxLSTM,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MQLoss(),Requires valid_loss
AutoxLSTM,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MSE(),Requires valid_loss
AutoxLSTM,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},NBMM(),Requires valid_loss
AutoxLSTM,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},PMM(),Requires valid_loss
AutoxLSTM,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLayer(num_output=1),Requires valid_loss
AutoxLSTM,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLoss(q=0.5),Requires valid_loss
AutoxLSTM,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},RMSE(),Requires valid_loss
AutoxLSTM,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},SMAPE(),Requires valid_loss
AutoxLSTM,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},TukeyLoss(),Requires valid_loss
AutoxLSTM,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},relMSE(),Requires valid_loss
AutoxLSTM,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},sCRPS(),Requires valid_loss
